time,queue_bytes,queue_packets,queue_capacity_bytes,queue_delay_ms,arrival_rate_mbps,departure_rate_mbps,throughput_mbps,rtt_ms,packet_loss,packet_drop_rate,dropped_packets,drop_reason
58.46,100000.0,66,100000,79.32,11.487,10.086,8.821,99.87,1,0.1254,12,Queue Overflow (Tail Drop)
58.56,100000.0,66,100000,78.91,11.662,10.139,8.782,98.59,1,0.1338,13,Queue Overflow (Tail Drop)
58.66,100000.0,66,100000,79.72,10.899,10.035,9.151,99.06,1,0.0881,8,Queue Overflow (Tail Drop)
58.76,100000.0,66,100000,80.59,10.506,9.927,9.36,100.49,1,0.0571,5,Queue Overflow (Tail Drop)
58.86,100000.0,66,100000,81.35,12.587,9.834,7.678,100.95,1,0.2193,23,Queue Overflow (Tail Drop)
58.96,100000.0,66,100000,79.86,10.617,10.017,9.451,99.83,1,0.0565,5,Queue Overflow (Tail Drop)
59.06,100000.0,66,100000,81.75,11.773,9.786,8.09,102.37,1,0.1733,17,Queue Overflow (Tail Drop)
59.16,100000.0,66,100000,84.96,11.144,9.416,7.895,104.74,1,0.1615,15,Queue Overflow (Tail Drop)
59.26,100000.0,66,100000,79.31,12.311,10.087,8.219,99.29,1,0.1852,19,Queue Overflow (Tail Drop)
59.36,100000.0,66,100000,78.58,12.142,10.181,8.47,98.61,1,0.168,17,Queue Overflow (Tail Drop)
59.46,100000.0,66,100000,83.97,12.98,9.527,6.973,104.39,1,0.2681,29,Queue Overflow (Tail Drop)
59.56,100000.0,66,100000,81.65,11.103,9.798,8.633,100.53,1,0.1189,11,Queue Overflow (Tail Drop)
59.66,100000.0,66,100000,79.02,11.358,10.124,8.947,98.72,1,0.1162,11,Queue Overflow (Tail Drop)
59.76,100000.0,66,100000,76.84,10.461,10.411,10.292,96.94,1,0.0115,1,Queue Overflow (Tail Drop)
59.86,100000.0,66,100000,79.97,11.042,10.004,9.026,100.57,1,0.0978,9,Queue Overflow (Tail Drop)
59.96,100000.0,66,100000,81.18,11.955,9.854,8.074,100.94,1,0.1807,18,Queue Overflow (Tail Drop)
60.06,100000.0,66,100000,80.29,12.323,9.963,8.023,99.36,1,0.1948,20,Queue Overflow (Tail Drop)
60.16,99165.14,66,100000,77.21,10.208,10.275,10.275,97.52,0,0.0,0,None
60.26,100000.0,66,100000,81.05,12.245,9.871,7.936,100.73,1,0.196,20,Queue Overflow (Tail Drop)
60.36,100000.0,66,100000,81.3,12.701,9.84,7.609,100.7,1,0.2267,24,Queue Overflow (Tail Drop)
60.46,100000.0,66,100000,80.78,11.431,9.903,8.552,100.47,1,0.1365,13,Queue Overflow (Tail Drop)
60.56,100000.0,66,100000,81.55,13.035,9.809,7.371,101.46,1,0.2486,27,Queue Overflow (Tail Drop)
60.66,95816.06,63,100000,76.47,9.69,10.025,10.025,96.16,0,0.0,0,None
60.76,78606.28,52,100000,60.91,8.948,10.325,10.325,79.8,0,0.0,0,None
60.86,54285.93,36,100000,43.15,8.119,10.065,10.065,63.6,0,0.0,0,None
60.96,78031.64,52,100000,62.74,11.849,9.95,9.95,83.38,0,0.0,0,None
61.06,86622.21,57,100000,69.7,10.629,9.942,9.942,90.03,0,0.0,0,None
61.16,84985.06,56,100000,70.18,9.556,9.687,9.687,89.61,0,0.0,0,None
61.26,79387.05,52,100000,62.41,9.729,10.177,10.177,82.31,0,0.0,0,None
61.36,52116.83,34,100000,41.76,7.803,9.984,9.984,61.76,0,0.0,0,None
61.46,75572.47,50,100000,60.68,11.84,9.964,9.964,80.98,0,0.0,0,None
61.56,52648.21,35,100000,39.59,8.805,10.639,10.639,59.92,0,0.0,0,None
61.66,33374.23,22,100000,26.54,8.518,10.06,10.06,46.17,0,0.0,0,None
61.76,22602.5,15,100000,18.36,8.988,9.85,9.85,38.4,0,0.0,0,None
61.86,3903.65,2,100000,3.15,8.419,9.915,9.915,23.38,0,0.0,0,None
61.96,0.0,0,100000,0.0,7.83,8.142,8.142,20.73,0,0.0,0,None
62.06,0.0,0,100000,0.0,6.328,6.328,6.328,20.35,0,0.0,0,None
62.16,0.0,0,100000,0.0,7.554,7.554,7.554,20.39,0,0.0,0,None
62.26,0.0,0,100000,0.0,8.956,8.956,8.956,20.04,0,0.0,0,None
62.36,0.0,0,100000,0.0,8.019,8.019,8.019,20.71,0,0.0,0,None
62.46,0.0,0,100000,0.0,8.022,8.022,8.022,20.2,0,0.0,0,None
62.56,0.0,0,100000,0.0,5.203,5.203,5.203,20.0,0,0.0,0,None
62.66,0.0,0,100000,0.0,4.335,4.335,4.335,20.7,0,0.0,0,None
62.76,0.0,0,100000,0.0,5.079,5.079,5.079,20.35,0,0.0,0,None
62.86,0.0,0,100000,0.0,5.006,5.006,5.006,20.0,0,0.0,0,None
62.96,0.0,0,100000,0.0,5.965,5.965,5.965,20.0,0,0.0,0,None
63.06,0.0,0,100000,0.0,2.337,2.337,2.337,20.15,0,0.0,0,None
63.16,0.0,0,100000,0.0,5.925,5.925,5.925,20.23,0,0.0,0,None
63.26,0.0,0,100000,0.0,3.625,3.625,3.625,20.1,0,0.0,0,None
63.36,0.0,0,100000,0.0,3.035,3.035,3.035,20.16,0,0.0,0,None
63.46,0.0,0,100000,0.0,2.071,2.071,2.071,20.85,0,0.0,0,None
63.56,0.0,0,100000,0.0,1.046,1.046,1.046,20.54,0,0.0,0,None
63.66,0.0,0,100000,0.0,3.774,3.774,3.774,20.1,0,0.0,0,None
63.76,0.0,0,100000,0.0,2.637,2.637,2.637,20.47,0,0.0,0,None
63.86,0.0,0,100000,0.0,0.773,0.773,0.773,20.0,0,0.0,0,None
63.96,0.0,0,100000,0.0,0.549,0.549,0.549,20.2,0,0.0,0,None
64.06,0.0,0,100000,0.0,1.492,1.492,1.492,20.9,0,0.0,0,None
64.16,0.0,0,100000,0.0,3.701,3.701,3.701,20.0,0,0.0,0,None
64.26,0.0,0,100000,0.0,1.201,1.201,1.201,20.0,0,0.0,0,None
64.36,0.0,0,100000,0.0,0.5,0.5,0.5,20.0,0,0.0,0,None
64.46,0.0,0,100000,0.0,0.883,0.883,0.883,20.0,0,0.0,0,None
64.56,0.0,0,100000,0.0,0.701,0.701,0.701,20.0,0,0.0,0,None
64.66,0.0,0,100000,0.0,0.5,0.5,0.5,20.0,0,0.0,0,None
64.76,0.0,0,100000,0.0,0.704,0.704,0.704,20.0,0,0.0,0,None
64.86,0.0,0,100000,0.0,0.5,0.5,0.5,20.01,0,0.0,0,None
64.96,0.0,0,100000,0.0,1.397,1.397,1.397,20.45,0,0.0,0,None
65.07,0.0,0,100000,0.0,2.697,2.697,2.697,20.0,0,0.0,0,None
65.17,0.0,0,100000,0.0,1.76,1.76,1.76,20.76,0,0.0,0,None
65.27,0.0,0,100000,0.0,0.5,0.5,0.5,20.26,0,0.0,0,None
65.37,0.0,0,100000,0.0,0.5,0.5,0.5,20.52,0,0.0,0,None
65.47,0.0,0,100000,0.0,3.367,3.367,3.367,20.0,0,0.0,0,None
65.57,0.0,0,100000,0.0,0.5,0.5,0.5,20.43,0,0.0,0,None
65.67,0.0,0,100000,0.0,0.5,0.5,0.5,20.0,0,0.0,0,None
65.77,0.0,0,100000,0.0,0.5,0.5,0.5,20.45,0,0.0,0,None
65.87,0.0,0,100000,0.0,0.527,0.527,0.527,20.09,0,0.0,0,None
65.97,0.0,0,100000,0.0,0.5,0.5,0.5,20.28,0,0.0,0,None
66.07,0.0,0,100000,0.0,0.5,0.5,0.5,20.0,0,0.0,0,None
66.17,0.0,0,100000,0.0,0.5,0.5,0.5,20.0,0,0.0,0,None
66.27,0.0,0,100000,0.0,0.5,0.5,0.5,20.3,0,0.0,0,None
66.37,0.0,0,100000,0.0,0.5,0.5,0.5,20.0,0,0.0,0,None
66.47,0.0,0,100000,0.0,0.5,0.5,0.5,20.23,0,0.0,0,None
66.57,0.0,0,100000,0.0,0.884,0.884,0.884,20.0,0,0.0,0,None
66.67,0.0,0,100000,0.0,0.557,0.557,0.557,20.42,0,0.0,0,None
66.77,0.0,0,100000,0.0,2.782,2.782,2.782,20.0,0,0.0,0,None
66.87,0.0,0,100000,0.0,0.5,0.5,0.5,20.28,0,0.0,0,None
66.97,0.0,0,100000,0.0,2.538,2.538,2.538,20.31,0,0.0,0,None
67.07,0.0,0,100000,0.0,2.859,2.859,2.859,20.0,0,0.0,0,None
67.17,0.0,0,100000,0.0,0.5,0.5,0.5,20.29,0,0.0,0,None
67.27,0.0,0,100000,0.0,1.24,1.24,1.24,20.13,0,0.0,0,None
67.37,0.0,0,100000,0.0,1.356,1.356,1.356,20.0,0,0.0,0,None
67.47,0.0,0,100000,0.0,0.5,0.5,0.5,20.0,0,0.0,0,None
67.57,0.0,0,100000,0.0,1.178,1.178,1.178,20.0,0,0.0,0,None
67.67,0.0,0,100000,0.0,0.937,0.937,0.937,20.17,0,0.0,0,None
67.77,0.0,0,100000,0.0,4.532,4.532,4.532,20.0,0,0.0,0,None
67.87,0.0,0,100000,0.0,3.713,3.713,3.713,20.05,0,0.0,0,None
67.97,0.0,0,100000,0.0,4.276,4.276,4.276,20.0,0,0.0,0,None
68.07,0.0,0,100000,0.0,3.776,3.776,3.776,20.34,0,0.0,0,None
68.17,0.0,0,100000,0.0,1.713,1.713,1.713,20.0,0,0.0,0,None
68.27,0.0,0,100000,0.0,2.594,2.594,2.594,20.0,0,0.0,0,None
68.37,0.0,0,100000,0.0,3.963,3.963,3.963,20.37,0,0.0,0,None
68.47,0.0,0,100000,0.0,2.059,2.059,2.059,20.17,0,0.0,0,None
68.57,0.0,0,100000,0.0,4.526,4.526,4.526,20.16,0,0.0,0,None
68.67,0.0,0,100000,0.0,3.523,3.523,3.523,20.23,0,0.0,0,None
68.77,0.0,0,100000,0.0,3.496,3.496,3.496,20.0,0,0.0,0,None
68.87,0.0,0,100000,0.0,4.929,4.929,4.929,20.38,0,0.0,0,None
68.97,0.0,0,100000,0.0,4.732,4.732,4.732,20.31,0,0.0,0,None
69.07,0.0,0,100000,0.0,3.882,3.882,3.882,20.0,0,0.0,0,None
69.17,0.0,0,100000,0.0,5.815,5.815,5.815,20.0,0,0.0,0,None
69.27,0.0,0,100000,0.0,3.228,3.228,3.228,20.0,0,0.0,0,None
69.37,0.0,0,100000,0.0,5.357,5.357,5.357,20.0,0,0.0,0,None
69.47,0.0,0,100000,0.0,5.415,5.415,5.415,20.17,0,0.0,0,None
69.57,0.0,0,100000,0.0,4.408,4.408,4.408,20.72,0,0.0,0,None
69.67,0.0,0,100000,0.0,5.239,5.239,5.239,20.54,0,0.0,0,None
69.77,0.0,0,100000,0.0,3.405,3.405,3.405,20.0,0,0.0,0,None
69.87,0.0,0,100000,0.0,6.064,6.064,6.064,20.31,0,0.0,0,None
69.97,0.0,0,100000,0.0,4.773,4.773,4.773,20.66,0,0.0,0,None
70.07,0.0,0,100000,0.0,4.399,4.399,4.399,20.19,0,0.0,0,None
70.17,0.0,0,100000,0.0,6.306,6.306,6.306,20.55,0,0.0,0,None
70.27,0.0,0,100000,0.0,4.215,4.215,4.215,21.01,0,0.0,0,None
70.37,0.0,0,100000,0.0,3.372,3.372,3.372,20.51,0,0.0,0,None
70.47,0.0,0,100000,0.0,3.188,3.188,3.188,20.12,0,0.0,0,None
70.57,0.0,0,100000,0.0,5.769,5.769,5.769,20.52,0,0.0,0,None
70.67,0.0,0,100000,0.0,3.481,3.481,3.481,20.07,0,0.0,0,None
70.77,0.0,0,100000,0.0,7.091,7.091,7.091,20.01,0,0.0,0,None
70.87,0.0,0,100000,0.0,2.446,2.446,2.446,20.0,0,0.0,0,None
70.97,0.0,0,100000,0.0,6.932,6.932,6.932,20.78,0,0.0,0,None
71.07,0.0,0,100000,0.0,5.094,5.094,5.094,20.0,0,0.0,0,None
71.17,0.0,0,100000,0.0,4.662,4.662,4.662,20.77,0,0.0,0,None
71.27,0.0,0,100000,0.0,4.054,4.054,4.054,20.25,0,0.0,0,None
71.37,0.0,0,100000,0.0,5.112,5.112,5.112,20.0,0,0.0,0,None
71.47,0.0,0,100000,0.0,4.506,4.506,4.506,20.18,0,0.0,0,None
71.57,0.0,0,100000,0.0,5.789,5.789,5.789,20.0,0,0.0,0,None
71.67,0.0,0,100000,0.0,4.511,4.511,4.511,20.31,0,0.0,0,None
71.77,0.0,0,100000,0.0,4.46,4.46,4.46,20.44,0,0.0,0,None
71.87,0.0,0,100000,0.0,3.745,3.745,3.745,20.0,0,0.0,0,None
71.97,0.0,0,100000,0.0,4.012,4.012,4.012,20.06,0,0.0,0,None
72.07,0.0,0,100000,0.0,4.347,4.347,4.347,20.98,0,0.0,0,None
72.17,0.0,0,100000,0.0,1.821,1.821,1.821,20.0,0,0.0,0,None
72.27,0.0,0,100000,0.0,2.151,2.151,2.151,20.0,0,0.0,0,None
72.37,0.0,0,100000,0.0,4.556,4.556,4.556,20.74,0,0.0,0,None
72.47,0.0,0,100000,0.0,3.765,3.765,3.765,20.98,0,0.0,0,None
72.57,0.0,0,100000,0.0,3.236,3.236,3.236,20.0,0,0.0,0,None
72.67,0.0,0,100000,0.0,3.378,3.378,3.378,20.51,0,0.0,0,None
72.77,0.0,0,100000,0.0,3.675,3.675,3.675,20.67,0,0.0,0,None
72.87,0.0,0,100000,0.0,2.516,2.516,2.516,20.0,0,0.0,0,None
72.97,0.0,0,100000,0.0,2.139,2.139,2.139,20.0,0,0.0,0,None
73.07,0.0,0,100000,0.0,3.223,3.223,3.223,20.62,0,0.0,0,None
73.17,0.0,0,100000,0.0,1.733,1.733,1.733,20.84,0,0.0,0,None
73.27,0.0,0,100000,0.0,3.323,3.323,3.323,20.28,0,0.0,0,None
73.37,0.0,0,100000,0.0,0.722,0.722,0.722,20.0,0,0.0,0,None
73.47,0.0,0,100000,0.0,3.94,3.94,3.94,20.99,0,0.0,0,None
73.57,0.0,0,100000,0.0,3.22,3.22,3.22,20.0,0,0.0,0,None
73.67,0.0,0,100000,0.0,2.916,2.916,2.916,20.0,0,0.0,0,None
73.77,0.0,0,100000,0.0,3.752,3.752,3.752,20.17,0,0.0,0,None
73.87,0.0,0,100000,0.0,4.546,4.546,4.546,20.78,0,0.0,0,None
73.97,0.0,0,100000,0.0,3.748,3.748,3.748,20.43,0,0.0,0,None
74.07,0.0,0,100000,0.0,0.5,0.5,0.5,20.21,0,0.0,0,None
74.17,0.0,0,100000,0.0,0.994,0.994,0.994,20.23,0,0.0,0,None
74.27,0.0,0,100000,0.0,1.795,1.795,1.795,20.02,0,0.0,0,None
74.37,0.0,0,100000,0.0,2.602,2.602,2.602,20.28,0,0.0,0,None
74.47,0.0,0,100000,0.0,3.23,3.23,3.23,20.0,0,0.0,0,None
74.57,0.0,0,100000,0.0,1.787,1.787,1.787,20.0,0,0.0,0,None
74.67,0.0,0,100000,0.0,2.944,2.944,2.944,20.12,0,0.0,0,None
74.77,0.0,0,100000,0.0,1.886,1.886,1.886,20.0,0,0.0,0,None
74.87,0.0,0,100000,0.0,2.143,2.143,2.143,20.19,0,0.0,0,None
74.97,0.0,0,100000,0.0,1.286,1.286,1.286,20.0,0,0.0,0,None
75.08,0.0,0,100000,0.0,7.975,7.975,7.975,20.88,0,0.0,0,None
75.18,0.0,0,100000,0.0,7.581,7.581,7.581,20.79,0,0.0,0,None
75.28,0.0,0,100000,0.0,8.164,8.164,8.164,20.0,0,0.0,0,None
75.38,13865.02,9,100000,11.51,10.743,9.634,9.634,31.44,0,0.0,0,None
75.48,0.0,0,100000,0.0,8.494,9.604,9.604,20.0,0,0.0,0,None
75.58,33545.31,22,100000,26.12,12.958,10.275,10.275,45.89,0,0.0,0,None
75.68,40990.18,27,100000,32.88,10.568,9.973,9.973,52.98,0,0.0,0,None
75.78,43419.27,28,100000,34.09,10.385,10.191,10.191,53.71,0,0.0,0,None
75.88,31013.78,20,100000,24.04,9.33,10.322,10.322,43.47,0,0.0,0,None
75.98,45312.71,30,100000,35.32,11.407,10.263,10.263,55.63,0,0.0,0,None
76.08,42353.99,28,100000,32.81,10.091,10.328,10.328,53.12,0,0.0,0,None
76.18,54905.56,36,100000,43.28,11.153,10.148,10.148,62.88,0,0.0,0,None
76.28,100000.0,66,100000,79.88,14.31,10.015,9.511,100.33,1,0.0503,6,Queue Overflow (Tail Drop)
76.38,100000.0,66,100000,82.65,11.362,9.68,8.146,102.33,1,0.1584,15,Queue Overflow (Tail Drop)
76.48,100000.0,66,100000,80.4,13.103,9.951,7.49,100.52,1,0.2473,27,Queue Overflow (Tail Drop)
76.58,100000.0,66,100000,81.37,11.133,9.831,8.666,101.78,1,0.1186,11,Queue Overflow (Tail Drop)
76.68,100000.0,66,100000,76.67,12.192,10.434,8.894,96.65,1,0.1476,15,Queue Overflow (Tail Drop)
76.78,100000.0,66,100000,80.28,14.622,9.965,6.775,100.51,1,0.3201,39,Queue Overflow (Tail Drop)
76.88,100000.0,66,100000,79.8,12.011,10.025,8.322,99.55,1,0.1698,17,Queue Overflow (Tail Drop)
76.98,100000.0,66,100000,79.13,15.209,10.11,6.68,99.03,1,0.3393,43,Queue Overflow (Tail Drop)
77.08,100000.0,66,100000,79.93,14.156,10.009,7.039,99.83,1,0.2967,35,Queue Overflow (Tail Drop)
77.18,100000.0,66,100000,77.38,12.906,10.339,8.224,97.0,1,0.2046,22,Queue Overflow (Tail Drop)
77.28,100000.0,66,100000,81.01,14.615,9.875,6.632,100.92,1,0.3284,40,Queue Overflow (Tail Drop)
77.38,100000.0,66,100000,79.69,15.299,10.039,6.574,98.92,1,0.3451,44,Queue Overflow (Tail Drop)
77.48,100000.0,66,100000,81.21,15.153,9.852,6.341,100.96,1,0.3564,45,Queue Overflow (Tail Drop)
77.58,100000.0,66,100000,82.17,12.796,9.736,7.362,102.03,1,0.2438,26,Queue Overflow (Tail Drop)
77.68,100000.0,66,100000,80.99,14.08,9.878,6.847,100.86,1,0.3068,36,Queue Overflow (Tail Drop)
77.78,100000.0,66,100000,80.06,14.924,9.993,6.618,99.94,1,0.3377,42,Queue Overflow (Tail Drop)
77.88,100000.0,66,100000,80.69,15.396,9.914,6.36,100.66,1,0.3585,46,Queue Overflow (Tail Drop)
77.98,100000.0,66,100000,81.12,16.49,9.862,5.843,101.36,1,0.4075,56,Queue Overflow (Tail Drop)
78.08,100000.0,66,100000,82.32,16.214,9.719,5.763,102.75,1,0.4071,55,Queue Overflow (Tail Drop)
78.18,100000.0,66,100000,80.13,14.647,9.983,6.793,99.81,1,0.3195,39,Queue Overflow (Tail Drop)
78.28,100000.0,66,100000,82.48,16.948,9.699,5.51,101.88,1,0.4319,61,Queue Overflow (Tail Drop)
78.38,100000.0,66,100000,78.8,17.458,10.152,5.895,98.28,1,0.4193,61,Queue Overflow (Tail Drop)
78.48,100000.0,66,100000,79.87,17.624,10.016,5.652,99.62,1,0.4358,64,Queue Overflow (Tail Drop)
78.58,100000.0,66,100000,82.4,18.466,9.708,5.103,102.23,1,0.4744,73,Queue Overflow (Tail Drop)
78.68,100000.0,66,100000,80.5,18.378,9.938,5.331,100.11,1,0.4636,71,Queue Overflow (Tail Drop)
78.78,100000.0,66,100000,81.22,18.126,9.85,5.35,100.57,1,0.4568,69,Queue Overflow (Tail Drop)
78.88,100000.0,66,100000,79.49,17.678,10.064,5.692,99.26,1,0.4344,64,Queue Overflow (Tail Drop)
78.98,100000.0,66,100000,77.91,15.945,10.268,6.559,98.0,1,0.3613,48,Queue Overflow (Tail Drop)
79.08,100000.0,66,100000,83.12,18.617,9.625,4.972,103.41,1,0.4834,75,Queue Overflow (Tail Drop)
79.18,100000.0,66,100000,79.82,18.503,10.023,5.408,99.54,1,0.4605,71,Queue Overflow (Tail Drop)
79.28,100000.0,66,100000,80.26,18.719,9.968,5.303,100.05,1,0.468,73,Queue Overflow (Tail Drop)
79.38,100000.0,66,100000,78.94,16.987,10.134,5.982,98.48,1,0.4097,58,Queue Overflow (Tail Drop)
79.48,100000.0,66,100000,79.66,17.335,10.043,5.802,99.64,1,0.4223,61,Queue Overflow (Tail Drop)
79.58,100000.0,66,100000,81.22,19.995,9.85,4.825,100.8,1,0.5101,85,Queue Overflow (Tail Drop)
79.68,100000.0,66,100000,80.51,18.769,9.936,5.235,100.8,1,0.4731,74,Queue Overflow (Tail Drop)
79.78,100000.0,66,100000,81.29,19.706,9.841,4.867,100.4,1,0.5054,83,Queue Overflow (Tail Drop)
79.88,100000.0,66,100000,78.31,18.979,10.215,5.436,98.13,1,0.4679,74,Queue Overflow (Tail Drop)
79.98,100000.0,66,100000,79.97,19.023,10.004,5.208,100.12,1,0.4794,76,Queue Overflow (Tail Drop)
80.08,100000.0,66,100000,77.07,20.142,10.38,5.309,97.16,1,0.4885,82,Queue Overflow (Tail Drop)
80.18,100000.0,66,100000,80.1,18.411,9.988,5.366,101.44,1,0.4628,71,Queue Overflow (Tail Drop)
80.28,100000.0,66,100000,81.15,19.145,9.858,5.039,101.32,1,0.4889,78,Queue Overflow (Tail Drop)
80.38,100000.0,66,100000,82.5,18.46,9.697,5.033,102.0,1,0.481,74,Queue Overflow (Tail Drop)
80.48,100000.0,66,100000,82.99,18.465,9.639,5.004,102.95,1,0.4809,74,Queue Overflow (Tail Drop)
80.58,100000.0,66,100000,82.62,18.572,9.683,4.991,101.73,1,0.4846,75,Queue Overflow (Tail Drop)
80.68,100000.0,66,100000,79.57,19.153,10.053,5.266,99.53,1,0.4762,76,Queue Overflow (Tail Drop)
80.78,100000.0,66,100000,79.19,18.243,10.102,5.583,98.78,1,0.4473,68,Queue Overflow (Tail Drop)
80.88,100000.0,66,100000,82.61,20.241,9.684,4.632,103.07,1,0.5217,88,Queue Overflow (Tail Drop)
80.98,100000.0,66,100000,78.59,17.565,10.179,5.867,98.32,1,0.4236,62,Queue Overflow (Tail Drop)
81.08,100000.0,66,100000,80.78,18.306,9.903,5.294,100.72,1,0.4654,71,Queue Overflow (Tail Drop)
81.18,100000.0,66,100000,79.77,17.883,10.029,5.588,99.45,1,0.4429,66,Queue Overflow (Tail Drop)
81.28,100000.0,66,100000,77.5,20.015,10.322,5.31,98.37,1,0.4856,81,Queue Overflow (Tail Drop)
81.38,100000.0,66,100000,78.59,18.373,10.179,5.592,98.43,1,0.4507,69,Queue Overflow (Tail Drop)
81.48,100000.0,66,100000,80.43,19.223,9.946,5.103,101.35,1,0.4869,78,Queue Overflow (Tail Drop)
81.58,100000.0,66,100000,81.45,16.039,9.822,6.001,101.86,1,0.389,52,Queue Overflow (Tail Drop)
81.68,100000.0,66,100000,83.6,17.971,9.57,5.033,103.84,1,0.4741,71,Queue Overflow (Tail Drop)
81.78,100000.0,66,100000,81.17,18.538,9.856,5.199,101.35,1,0.4725,73,Queue Overflow (Tail Drop)
81.88,100000.0,66,100000,80.34,17.382,9.958,5.696,100.54,1,0.428,62,Queue Overflow (Tail Drop)
81.98,100000.0,66,100000,81.61,18.367,9.803,5.191,100.65,1,0.4704,72,Queue Overflow (Tail Drop)
82.08,100000.0,66,100000,80.21,10.266,9.974,9.624,100.07,1,0.0351,3,Queue Overflow (Tail Drop)
82.18,100000.0,66,100000,79.88,12.372,10.015,8.072,100.3,1,0.194,20,Queue Overflow (Tail Drop)
82.28,100000.0,66,100000,80.36,13.227,9.955,7.426,100.34,1,0.254,28,Queue Overflow (Tail Drop)
82.38,99339.36,66,100000,80.52,9.817,9.87,9.87,99.82,0,0.0,0,None
82.48,92649.33,61,100000,73.87,9.499,10.034,10.034,93.84,0,0.0,0,None
82.58,100000.0,66,100000,79.3,11.555,10.088,9.25,100.15,1,0.0831,8,Queue Overflow (Tail Drop)
82.68,100000.0,66,100000,81.78,11.483,9.782,8.249,102.41,1,0.1568,15,Queue Overflow (Tail Drop)
82.78,80654.23,53,100000,62.75,8.735,10.282,10.282,82.72,0,0.0,0,None
82.88,63803.92,42,100000,51.14,8.632,9.98,9.98,71.62,0,0.0,0,None
82.98,45922.46,30,100000,36.72,8.573,10.004,10.004,56.54,0,0.0,0,None
83.08,7578.21,5,100000,5.98,7.074,10.142,10.142,25.13,0,0.0,0,None
83.18,0.0,0,100000,0.0,7.363,7.969,7.969,20.0,0,0.0,0,None
83.28,0.0,0,100000,0.0,7.041,7.041,7.041,20.78,0,0.0,0,None
83.38,0.0,0,100000,0.0,7.108,7.108,7.108,20.0,0,0.0,0,None
83.48,0.0,0,100000,0.0,7.776,7.776,7.776,20.0,0,0.0,0,None
83.58,0.0,0,100000,0.0,7.891,7.891,7.891,20.0,0,0.0,0,None
83.68,0.0,0,100000,0.0,9.268,9.268,9.268,20.95,0,0.0,0,None
83.78,0.0,0,100000,0.0,6.013,6.013,6.013,20.81,0,0.0,0,None
83.88,0.0,0,100000,0.0,8.202,8.202,8.202,21.11,0,0.0,0,None
83.98,0.0,0,100000,0.0,6.581,6.581,6.581,20.0,0,0.0,0,None
84.08,0.0,0,100000,0.0,6.603,6.603,6.603,20.15,0,0.0,0,None
84.18,0.0,0,100000,0.0,7.304,7.304,7.304,20.0,0,0.0,0,None
84.28,0.0,0,100000,0.0,4.988,4.988,4.988,20.74,0,0.0,0,None
84.38,0.0,0,100000,0.0,6.643,6.643,6.643,20.0,0,0.0,0,None
84.48,0.0,0,100000,0.0,6.243,6.243,6.243,20.11,0,0.0,0,None
84.58,0.0,0,100000,0.0,6.502,6.502,6.502,20.0,0,0.0,0,None
84.68,0.0,0,100000,0.0,6.136,6.136,6.136,20.0,0,0.0,0,None
84.78,0.0,0,100000,0.0,8.623,8.623,8.623,20.0,0,0.0,0,None
84.88,0.0,0,100000,0.0,4.809,4.809,4.809,20.0,0,0.0,0,None
84.98,0.0,0,100000,0.0,4.844,4.844,4.844,20.0,0,0.0,0,None
85.09,0.0,0,100000,0.0,4.652,4.652,4.652,20.0,0,0.0,0,None
85.19,0.0,0,100000,0.0,4.662,4.662,4.662,20.42,0,0.0,0,None
85.29,0.0,0,100000,0.0,4.502,4.502,4.502,20.0,0,0.0,0,None
85.39,0.0,0,100000,0.0,6.643,6.643,6.643,20.11,0,0.0,0,None
85.49,0.0,0,100000,0.0,6.88,6.88,6.88,20.61,0,0.0,0,None
85.59,0.0,0,100000,0.0,4.46,4.46,4.46,20.0,0,0.0,0,None
85.69,0.0,0,100000,0.0,4.125,4.125,4.125,20.0,0,0.0,0,None
85.79,0.0,0,100000,0.0,5.678,5.678,5.678,20.0,0,0.0,0,None
85.89,0.0,0,100000,0.0,4.448,4.448,4.448,20.59,0,0.0,0,None
85.99,0.0,0,100000,0.0,5.877,5.877,5.877,20.1,0,0.0,0,None
86.09,0.0,0,100000,0.0,5.377,5.377,5.377,20.0,0,0.0,0,None
86.19,0.0,0,100000,0.0,3.338,3.338,3.338,20.24,0,0.0,0,None
86.29,0.0,0,100000,0.0,7.046,7.046,7.046,20.0,0,0.0,0,None
86.39,0.0,0,100000,0.0,7.383,7.383,7.383,20.34,0,0.0,0,None
86.49,0.0,0,100000,0.0,4.539,4.539,4.539,20.2,0,0.0,0,None
86.59,0.0,0,100000,0.0,4.862,4.862,4.862,20.0,0,0.0,0,None
86.69,0.0,0,100000,0.0,5.728,5.728,5.728,20.0,0,0.0,0,None
86.79,0.0,0,100000,0.0,5.85,5.85,5.85,20.0,0,0.0,0,None
86.89,0.0,0,100000,0.0,6.308,6.308,6.308,20.27,0,0.0,0,None
86.99,0.0,0,100000,0.0,8.002,8.002,8.002,20.61,0,0.0,0,None
87.09,0.0,0,100000,0.0,5.453,5.453,5.453,20.0,0,0.0,0,None
87.19,0.0,0,100000,0.0,4.786,4.786,4.786,20.23,0,0.0,0,None
87.29,0.0,0,100000,0.0,4.169,4.169,4.169,20.0,0,0.0,0,None
87.39,0.0,0,100000,0.0,5.03,5.03,5.03,20.0,0,0.0,0,None
87.49,0.0,0,100000,0.0,5.95,5.95,5.95,20.0,0,0.0,0,None
